text_original,text_clean,label,video_id,title,channel_name,tanggal,author,source
Animasi keren dan mudah dimengerti,animasi keren dan mudah dimengerti,0,,,,,,dataset_kaggle
bala notif lu tai,bala notif lu tai,0,,,,,,dataset_kaggle
"RRQ kenapa lepas Skylar??
Nangis kan 😂😂wkwk  tolol",rrq kenapa lepas skylar nangis kan wkwk tolol,0,,,,,,dataset_kaggle
2029 Prabowo - Ahok...Prok Prok Prok 😀,2029 prabowo ahok prok prok prok,0,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,174.540.863.132.572,dyahrukmana5362,data_clean_final
gue udah buktiin alexis 17 tuh kaleng-kaleng,gue udah buktiin alexis 17 tuh kaleng kaleng,1,rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,AgusSari-k7x,data_clean_final
Idok under jadi under semua wkwk,idok under jadi under semua wkwk,0,,,,,,dataset_kaggle
🎰LINKNET17🎰 solusi tepat buat yang stuck.,,1,,,,,,hardsell
"Logo moontan kan angin dan bulan, angin itu ibarat rasa suka dan ingin, klau bulan itu buruan ke pelaminan 😂",logo moontan kan angin dan bulan angin itu ibarat rasa suka dan ingin klau bulan itu buruan ke pelaminan,0,,,,,,dataset_kaggle
"pesan mah gk takut , 𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 terbaik ragu coba",pesan mah gk takut p l u t o 8 8 terbaik ragu coba,1,8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,WibisonoRisti,data_clean_final
Sengaja bgt ngilang,sengaja bgt ngilang,0,,,,,,dataset_kaggle
Barus semua FOTO pp ya,barus semua foto pp ya,0,,,,,,dataset_kaggle
"𝐃𝐎𝐑𝐀𝟕𝟕, maxwin terus!",dora77 maxwin terus,1,,,,1757270375.06337,@Jhajj_Gamer,dataset_komentarJudol
Beberapa pengguna menemukan 𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕sebagai alat yang berharga untuk berjejaring.,beberapa guna temu dora77sebagai alat harga berjejaring,1,,,,1758415147.23252,@Manku_kumar,dataset_komentarJudol
"beliau ini ustadz yang bisa jadi panutan buat umat muslim dan para alim ulama yang lain, karna se penglihatan saya beliau ini orang nya tidak tamak akan harta duniawi sedangkan apabila dia mau hal tersebut mungkin bisa melampaui harta alim ulama yg lain.",beliau ini ustadz yang bisa jadi panutan buat umat muslim dan para alim ulama yang lain karna se penglihatan saya beliau ini orang nya tidak tamak akan harta duniawi sedangkan apabila dia mau hal tersebut mungkin bisa melampaui harta alim ulama yg lain,0,,,,,,dataset_kaggle
"Wede lancar banget, pelayanan top",wede lancar banget pelayanan top,1,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.394.207.268.680,MilesKjRgc,data_clean_final
Hujan api is back🎉,hujan api is back,0,,,,,,dataset_kaggle
"alexis17 ! tuh emang ngerti kebutuhan membernya , kasih hadiah",alexis17 tuh emang ngerti kebutuhan membernya kasih hadiah,1,rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,panduzulkarnain-m4w,data_clean_final
Teguh cilik😂😂😂😂,teguh cilik,0,,,,,,dataset_kaggle
"Efektif gak sih laporin akun2 yg spam judol, capek sendiri gua",efektif gak sih laporin akun2 yg spam judol capek sendiri gua,0,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.166.215.560,Dzzyx,data_clean_final
"tunggu tunggu salam jepe λlexis17 ,",tunggu tunggu salam jepe lexis17,1,Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,taufanfirmansyah-o8j,data_clean_final
Beli nokia 😂,beli nokia,0,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.015.570.920,jenn-td7yl,data_clean_final
ikut nangis dongg,ikut nangis dongg,0,,,,,,dataset_kaggle
"dulu Pernah punya lumia 625 keren sih hp nya beda dr yg lain, nyeles dulu tak jual 😢",dulu pernah punya lumia 625 keren sih hp nya beda dr yg lain nyeles dulu tak jual,0,,,,,,dataset_kaggle
"alexis'17 gua coba bentar , saldo langsung 2x lipat",alexis 17 gua coba bentar saldo langsung 2x lipat,1,aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,sakahalim-m3m,data_clean_final
Semua temen kampus gue pada heran liat gue sukses gara-gara ALEXIS⭐17⭐.,semua temen kampus gue pada heran liat gue sukses gara gara alexis 17,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.796.772.740,IntanKurniawan-t7x,data_clean_final
"bayar tagihan bikin produktif , tetep produktif kayak alexis17 .",bayar tagihan bikin produktif tetep produktif kayak alexis17,1,rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,AldiOktarina-r4u,data_clean_final
Story telling-nya juara! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin ceritanya makin epik!,story telling nya juara mona4d bikin ceritanya makin epik,1,,,,,,dataset_kaggle
Langsung ke 𝙿 𝚄 𝙻 𝙰 𝚄 𝚆 𝙸 𝙽 🎮,langsung ke p u l a u w i n,1,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.390.647.631.650,nibirsaha5947,data_clean_final
bg*t ni pulau777 dmn mn anj,kakak t ini pulau7 dimana dimana anjing,1,,,,,,judi_online
😢😢😢❤❤❤,,0,,,,,,dataset_kaggle
"𝐃 𝐸 𝐖 𝐴 𝘋 о 𝙍 a gacor , ga matinya",d e w a d r a gacor ga matinya,1,aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,FarahTNxcX,data_clean_final
Omon-omon sang RI1,omon omon sang ri1,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.290.894.250,lilyernawati8253,data_clean_final
Raja tai,raja tai,0,,,,,,dataset_kaggle
"Lahh, merk lemnya AE ga tuhh😂",lahh merk lemnya ae ga tuhh,0,,,,,,dataset_kaggle
"skete​r​ kali , asyik banget",skete r kali asyik banget,1,5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,NguyenHoang0MLqvvi,data_clean_final
𝘼 E 𝐑 𝙊 𝟾 8menawarkan pendekatan kolaboratif dan berbasis komunitas. 🥜,a e r o 8 8menawarkan pendekatan kolaboratif dan berbasis komunitas,1,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.390.639.278.120,EvanL1x7u,data_clean_final
"Lagi bete, liat ini langsung kebayang P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟ vibes.",lagi bete liat ini langsung kebayang pulauwin vibes,1,,,,,,dataset_kaggle
"Gokil abis, di ALEXIS17 ada bonus cashback yang dibayar dalam hitungan femtodetik.",gila habis di alexis17 ada hadiah cashback yang dibayar dalam hitungan femtodetik,1,,,,,,judi_online
Hemmm masih kpengen 17 pro max nya 😅😅😅,hemm masih kpengen 17 pro max nya,0,,,,,,dataset_kaggle
"Videonya nggak berlebihan tapi tetap impactful, KYT4️⃣D ☢️ kagum.",videonya nggak berlebihan tapi tetap impactful kyt4d kagum,1,,,,,,dataset_kaggle
"Semangat buat terus berkembang, kak 𝓦𝓔𝓣𝓞𝓝88",semangat buat terus kembang kak weton88,1,,,,1756059688.83711,@banderskemand-q8y,dataset_komentarJudol
"Kebangetan serunya, ❤TON 4D❤! Win bikin kaget, sempurna total. Gas! 💥",kebangetan serunya ton 4d win bikin kaget sempurna total gas,1,,,,,,dataset_kaggle
orang bilang alexis17 tuh bener-bener terpercaya .,orang bilang alexis17 tuh bener bener terpercaya,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,FikriYunita-y3k,data_clean_final
Skli 'jatuh' layar Retak kepala jg lansung Retak 😅,skli jatuh layar retak kepala jg lansung retak,0,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.405.441.962.860,bumbunghamdani6217,data_clean_final
yang tidak di sukai itu auranya negative om,yang tidak di sukai itu auranya negative om,0,kUom1fDXs4A,MOBIL-MOBIL PALING KAMI SUKA DI IIMS 2025 | FEAT. OM MOBI,Fitra Eri,1.739.947.009.949.030,feryferdian3673,data_clean_final
"Kalau ditanya hiburan yang bikin relax, gue jawabnya ＰＵＬＡＵＷＩＮ.",kalau ditanya hiburan yang membuat relax saya jawabnya pulauwin,1,,,,,,judi_online
"YA AMPUN Apa kata kalian𓆰♕𓆪ISTANA B E T 17 𓆰♕𓆪?? kemana aja kalian ,itu mah dari dlu andalan saya nih masih ada bukti buktinya !!",ampun apa kata kalian istana bet17 aja kalian mah dlu andal nih bukti bukti,1,,,,1756060444.30149,@GD-xh7pd,dataset_komentarJudol
"Tabtak tabrak,custom nya itu  zakkeus",tabtak tabrak custom nya itu zakkeus,0,,,,,,dataset_kaggle
"💰COREBASE77💰 agak beda, tapi justru itu yang bikin menarik.",,1,,,,,,hardsell
Ini ngereview atau ngeroasting brziko? 😂,ini ngereview atau ngeroasting brziko,0,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.551.477.400,BanaAlisa,data_clean_final
"Jijik bgt anjay abi"" mulu Ini rl aqeela Terserah dia lah Ngatur"" bgt aqeela harus vlog sama cowok orang + tukang blunder lg",jijik bgt anjay abi mulu ini rl aqeela terserah dia lah ngatur bgt aqeela harus vlog sama cowok orang tukang blunder lg,0,,,,,,dataset_kaggle
Dapet notif langsung aja gass nonton qeell btw titip salam buat HARRY VAUGHAN bilang aja love you katanya nazilah☺️💗💐✨,dapet notif langsung aja gass nonton qeell btw titip salam buat harry vaughan bilang aja love you katanya nazilah,0,,,,,,dataset_kaggle
"lagi anteng nonton tau tau selesai tanpa aba aba😭😭😭, mamari ayo up vlog lagii durasinya hrus tambah lama, trus klo bisa pas mau selesai vlog nya kasih aba aba pliss😭",lagi anteng nonton tau tau selesai tanpa aba aba mamari ayo up vlog lagii durasinya hrus tambah lama trus klo bisa pas mau selesai vlog nya kasih aba aba pliss,0,,,,,,dataset_kaggle
9:36 gas bang gua tunggu video kontennya,9 36 gas bang gua tunggu video kontennya,0,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.157.992.500,alvinoofficial7803,data_clean_final
weyy jangan spam spam gini lah ajg tlol bgt pulau777,weyy jangan spam spam seperti ini lah anjing tlol banget pulau7,1,,,,,,judi_online
"Hahah lucu kata2 bkent di akhir "" akh NT melulu cpek nnton nya anyingg "" 😂😂😂",hahah lucu kata2 bkent di akhir akh nt melulu cpek nnton nya anyingg,0,,,,,,dataset_kaggle
"Baru sebulan main ALEXIS⭐17⭐, hidup gue berubah 360 derajat!",baru sebulan main alexis 17 hidup gue berubah 360 derajat,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.787.768.850,BudiAnggraini-m7n,data_clean_final
"gue udah coba main jam-jam , alexis17 , emang gacor jam 1 pagi",gue udah coba main jam jam alexis17 emang gacor jam 1 pagi,1,ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,ianwinarno,data_clean_final
"Laki2 bule emng pd penyayang dan menghargai bngt wanita ya.. beda sama cwo indo, ga semua nya tapi rata2..",laki2 bule emng pd penyayang dan menghargai bngt wanita ya beda sama cwo indo ga semua nya tapi rata2,0,,,,,,dataset_kaggle
CosmicSpace88 bikin hari-hari lebih cerah.,,1,,,,,,hardsell
"5107D4N4, rekomendasi makin lancar.",,1,,,,,,hardsell
"dapet scatter hitam 𝗞 𝗢 𝗜 𝗦 𝗟 𝗢 𝗧 , sald𝙤 langsung bengkak",dapet scatter hitam k o i s l o t saldo langsung bengkak,1,CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,TaePatelc6W4mwr,data_clean_final
Kalo gua beli sekrang bentar lagi note 16 muncul 😂,kalo gua beli sekrang bentar lagi note 16 muncul,0,,,,,,dataset_kaggle
Gemes bnget kalian langgeng ya pasti seruu bnget ❤❤❤,gemes bnget kalian langgeng ya pasti seruu bnget,0,,,,,,dataset_kaggle
Enggak sabar liat maestro Tahir pake Jersey ini 🥳,enggak sabar liat maestro tahir pake jersey ini,0,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.322.461.300,krasnayaarmiya3455,data_clean_final
"Pokoknya yg pantas, masuk semi final tu hanya Arsenal real Madrid Munchen PSG, Karena bakal seru pertandingan mental ferporna pengalaman berbicara. Maaf untuk barca ga masuk ya karena ini bukan piala ciki.",pokoknya yg pantas masuk semi final tu hanya arsenal real madrid munchen psg karena bakal seru pertandingan mental ferporna pengalaman berbicara maaf untuk barca ga masuk ya karena ini bukan piala ciki,0,,,,,,dataset_kaggle
Klub jamban Italia mampus dikandang sendiri 😂,klub jamban italia mampus dikandang sendiri,0,,,,,,dataset_kaggle
Mantap bro! 😎 Lagi nonton sambil buka ➡️𝐏𝐒𝐓𝐎𝐓𝐎9️⃣9️⃣ nih.,mantap bro lagi nonton sambil buka pstoto99 nih,1,,,,,,dataset_kaggle
Yahh udah di-hide dislikenya. Info terakhir dislike nya berapa?,yahh udah di hide dislikenya info terakhir dislike nya berapa,0,ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,174.533.674.396.483,azeppaaesepso,data_clean_final
"judul yg tepat ""PPOO""",judul yg tepat ppoo,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.300.758.865.950,SidiqJaryanto,data_clean_final
"Gak ada yang ngalahin reaction ini! Tapi kalo soal cuan, 𝐓𝐈𝐌𝐎𝟒𝐃 juaranya! 🏆💎",gak ngalahin reaction kalo soal cuan timo4d juara,1,,,,1757529744.68546,@TuanNgo-u7u,dataset_komentarJudol
oh ternyata begini toh spesial nya 𝕊𝔸𝕐𝔸𝟜𝔻 pantes banyak yang berkunjung ^_^,nyata begini spesial nya saya4d pantes banyak kunjung,1,,,,1756664922.72159,@GeovaniPinka,dataset_komentarJudol
Malah suara CJ,malah suara cj,0,,,,,,dataset_kaggle
ALEXIS-☯17☯ tuh emang udah jadi penghasilan utama gua sekarang,alexis tuh memang sudah jadi penghasilan utama saya sekarang,1,,,,,,judi_online
"Literally bikin tajir, di ALEXIS17 modal kecil bisa jadi milyaran dalam hitungan pikodetik.",literally membuat tajir di alexis17 modal kecil bisa jadi milyaran dalam hitungan pikodetik,1,,,,,,judi_online
Raja lokal😂😂,raja lokal,0,,,,,,dataset_kaggle
tampilan ? fitur lengkap ? 𝘼𝙇𝙀𝙓𝙄𝙎17,tampilan fitur lengkap alexis17,1,Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,BellaPutri-r2z,data_clean_final
Bang boleh minta sokin ga,bang boleh minta sokin ga,0,,,,,,dataset_kaggle
"Baca novel online, tokohnya nyebut,🎱𝓟𝓡𝓞𝓑𝓔𝓣855🎱dengan penuh semangat!💯",baca novel online tokoh nyebut probet855 penuh semangat,1,,,,1757792892.16584,@HuyenVupsz-n5c,dataset_komentarJudol
WinPremium77 akhirnya nemu yang stabil.,,1,,,,,,hardsell
BIKIN SENYUM SENDIRI lagi gawe cuk iseng ke toilet test di siang siang tadi behhh tau tau nya naik cuk di💙𝐏𝐑𝐎𝐁𝐄𝐓 𝟖𝟓𝟓💙Sampe di tanya sama kawan kenapa lu senyum senyum yaudahlah w cerita aja tadi di kamar mandi dapat segini gw kwkwkwk makasih💙𝐏𝐑𝐎𝐁𝐄𝐓 𝟖𝟓𝟓💙,bikin senyum sendiri gawe cuk iseng toilet test siang siang tadi behh tau tau nya naik cuk diprobet855 sampe tanya sama kawan lu senyum senyum yaudahlah w cerita aja tadi kamar mandi gin gw kwkwkwk makasihprobet855,1,,,,1755195027.07735,@ssWirjanhTjandra-u2b,dataset_komentarJudol
Bohong gua main rungkd mulu,bohong gua main rungkd mulu,0,,,,,,dataset_kaggle
"Yuk, main di Pulau 7.7/7 aja, biar nggak bosen!",yuk main di pulau saja agar tidak bosan,1,,,,,,judi_online
"wow,kontennya sangat menghibur

seperti 𝙃𝘽𝘾𝙈𝘼𝙉𝙏𝙐𝙇 yang selalu menghibur",wow konten sangat hibur hbcmantul selalu hibur,1,,,,1758155470.13921,@RimaMelati-u2k,dataset_komentarJudol
"Menurut Alexis17, aktor komedi sekarang kurang sketsa komedi.",menurut alexis17 aktor komedi sekarang kurang sketsa komedi,1,,,,,,judi_online
"Wow, ❤𝐌𝐎𝐍𝐀 𝟒𝐃🔴 bener-bener beda! Visualnya ciamik, ceritanya mengalir, dan kemenangannya bikin hati berbunga. Harus main sekarang! ❤️",wow mona 4d bener bener beda visual ciamik cerita alir menang bikin hati bunga main sekarang,1,,,,1757850698.17011,@LinhLe-j6g6u,dataset_komentarJudol
Lekas sembuh ketuaa 🤲 Kami anggota mu Kesepian septiap malam Tampa Ketuaa,lekas sembuh ketuaa kami anggota mu kesepian septiap malam tampa ketuaa,0,,,,,,dataset_kaggle
 @mascar007  guoobbblllllooo....,mascar007 guoobbblllllooo,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.280.722.220,rocco_siffredi.,data_clean_final
next baskara putra,next baskara putra,0,,,,,,dataset_kaggle
"Ya Tuhan,🏴‍☠️𝓟𝓡𝓞𝓑𝓔𝓣855🏴‍☠️bikin speechless! Visualnya memanjakan mata!💯",tuhan probet855 bikin speechless visual manja mata,1,,,,1757443571.98826,@ThaoNguyen-g9x6y,dataset_komentarJudol
kelazzz ketua,kelazz ketua,0,,,,,,dataset_kaggle
 @maizarindra498  kata buzzer brain rot guys tepuk tangan in dulu dong 👏🏾,maizarindra498 kata buzzer brain rot guys tepuk tangan in dulu dong,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.314.398.170,fishybrad,data_clean_final
Main sebentar di 𝙑𝙄𝘾𝙏𝙊𝙍𝙔007 langsung saldo kayak banjir THR,main sebentar di victory007 langsung saldo seperti banjir thr,1,,,,,,judi_online
pascol asuuuu,pascol asuu,0,,,,,,dataset_kaggle
"Lawan Efren Reyes, gila banget! Bang Densu tetep solid! Jangan lupa mampir ke Pawpaw4D, pasti seru!",lawan efren reyes gila sekali kakak densu tetap solid jangan lupa mampir ke pawpaw4d pasti seru,1,,,,,,judi_online
"🔥COOLFRESH77🔥 gak main-main, serius ngegas.",,1,,,,,,hardsell
"Krn Jen dilamar, jadi kesini. Ketemu fun fact. Juca baru 22th? Wow.",krn jen dilamar jadi kesini ketemu fun fact juca baru 22th wow,0,,,,,,dataset_kaggle
Emang gak ada yang se-recommended ALEXIS⭐17⭐ deh.,emang gak ada yang se recommended alexis 17 deh,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.251.177.497.920,YogaDewi-v4w,data_clean_final
9 3ditambah 6 8,9 3ditambah 68,0,,,,,,dataset_kaggle
Sependapat!,sependapat,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.307.951.600,widiasaleha7156,data_clean_final
yanto meresahkan,yanto meresahkan,0,,,,2024-10-07 12:14:13,Aira mariska Setiawan,youtube_chat_jogja
"ＭΛＮDALIKΛ𝟟𝟟 gacor, menang trus! 4:34",m ndalik 77 gacor menang trus 4 34,1,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.169.547.650,GulbaharDicle,data_clean_final
manaa vlog seads kamiii,manaa vlog seads kamiii,0,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.164.452.370,muhammadalifdzikirnugroho9183,data_clean_final
15:30 kok ngga disebutin juga itu mas ziko👀,15 30 kok ngga disebutin juga itu mas ziko,0,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.169.864.950,ahmadaditya16,data_clean_final
Yogya keren,yogya keren,0,,,,2024-10-07 13:59:18,Wawan Andrianto,youtube_chat_jogja
Ngobrol santai di tongkrongan pasti ada nyelip kata ＰＵＬＡＵＷＩＮ.,ngobrol santai tongkrong nyelip kata pulauwin,1,,,,1755194994.12166,@tommaples,dataset_komentarJudol
Blitar jatim kah?,blitar jatim kah,0,XI8K0-_kbHc,GAK NYANGKA BISA BEGINI! PENGENDARA DIJALAN SAMPAI BINGUNG LIHAT HUMMER EV | GLAMOUR AUTO BOUTIQUE,Jejelogy,1.739.601.500.794.100,jemmyuf9590,data_clean_final
05:35 weton88 ngadu nasib wkwkw,05 35 weton88 ngadu nasib wkwkw,1,gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,ImaniCormiertobin-i3d,data_clean_final
"Konten bikin ngakak terus, lucu abis ❤𝐒𝐔𝐑𝐘𝐀𝟖𝟖❤ 😂🔥",konten bikin ngakak terus lucu abis surya88,1,,,,1757789311.57032,@QuanVu-k3t,dataset_komentarJudol
Sukses selalu aqeela sekeluarga,sukses selalu aqeela sekeluarga,0,,,,,,dataset_kaggle
LinkNet99 bikin hari-hari lebih cerah.,,1,,,,,,hardsell
"Gaya permainannya 𝕊𝔸𝕐𝔸𝟜𝔻 sangat memukau banget loh, memang menghibur ^_^",gaya main saya4d sangat pukau banget loh memang hibur,1,,,,1756059782.03291,@GeovaniPinka,dataset_komentarJudol
Mbpok nana lagi ngomong malah dipotong sama moderatornya dihhh,mbpok nana lagi ngomong malah dipotong sama moderatornya dihhh,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.363.014.750,indoyoutube27,data_clean_final
yallah permudahkanla saya untuk mendapatkan pekerjaan yg baik dan halal yallah,yallah permudahkanla saya untuk mendapatkan pekerjaan yg baik dan halal yallah,0,,,,,,dataset_kaggle
enaknya ini kalau abang nrima web gacir  mandalika77  itu bermukim nunggu jam melambung nya aja ngab,enaknya ini kalau abang nrima web gacir mandalika77 itu bermukim nunggu jam melambung nya aja ngab,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.726.441.450,AyselBurhan-pn7ud,data_clean_final
